0.0,20.916004544769862,21.013892121953063,19.89036902605244,20.56481579657293,19.247617296004364,20.242761930070742,20.17183392616232,19.326922725888835,17.71174823269422,17.954514583323828,19.112383973068177,19.247617296004364,18.95566940708636,19.624038487915186,18.989162378183437,20.337690590398893,17.90147598258119
0.001,20.757919755517264,21.12446329174429,19.878739533239013,20.528820027094866,19.25890853711519,20.278330415801975,20.12467595974681,19.417902260430992,16.314875677841542,17.53418642633534,19.213710171713387,19.29288831207316,18.92226433213773,19.70475973057671,18.833365106023848,20.313919972556732,17.74322863534826
0.002,20.661140075450362,21.087558839446615,20.101135090893536,20.492845677878563,19.213710171713387,20.337690590398893,20.136437760914646,19.360976856814432,13.902127736800821,18.59092974950238,19.202443066678143,19.349631072612965,18.933381980168065,19.71629578940201,18.601871208107696,20.254623859439675,17.922668104455056
0.003,20.794287694979175,21.099841009238617,20.207287442403185,20.421108659381844,19.315560193031047,20.219093745262512,20.12467595974681,19.349631072612965,12.840679251748725,18.340470369190598,19.28154402258849,19.372363756427376,18.95566940708636,19.78578521013776,18.50347225059693,20.278330415801975,17.471900538049056
0.004,20.95266730584183,21.099841009238617,20.349603863760535,20.480891786711368,19.29288831207316,20.313919972556732,20.148242227455967,19.326922725888835,15.086782514739753,18.243282972255543,19.247617296004364,19.349631072612965,18.944539891894806,19.78578521013776,17.83803348346504,20.19545108803277,18.135857046423723
0.005,20.977129756330555,21.087558839446615,20.018923544228187,20.492845677878563,19.395120808601405,20.313919972556732,20.112884216217253,19.28154402258849,16.442241135038785,17.255419172729262,19.225018098564306,19.360976856814432,18.933381980168065,19.797364765589805,17.91208557708279,19.520739225347256,18.135857046423723
0.006,20.989389804707344,21.1121677776365,19.867080422308845,20.456966508435585,19.270240690123046,20.39724796823043,20.08935605428951,19.225018098564306,16.188389791932536,15.615275507963474,19.213710171713387,19.326922725888835,18.95566940708636,19.76260904806452,18.51436730830551,19.191147229533385,17.890904607077687
0.007,20.977129756330555,21.075245448242867,19.797364765589805,20.480891786711368,19.395120808601405,20.373413047161534,19.96038543776683,19.202443066678143,15.605886875463625,16.809463037016712,19.225018098564306,19.395120808601405,18.989162378183437,19.832212373160132,18.78907451803002,19.315560193031047,17.62799977719135
0.008,20.989389804707344,21.12446329174429,19.878739533239013,20.540799802743095,19.395120808601405,20.373413047161534,20.06585324302864,19.213710171713387,14.932077260301128,17.204213485253263,19.270240690123046,19.383721702124944,19.011509366340647,19.832212373160132,18.470754578842502,19.06749861223375,17.986411524585492
0.009000000000000001,21.026134358122818,21.099841009238617,20.290175011432552,20.588857788121345,19.372363756427376,20.385308925665754,20.077619588780294,19.17989216924593,16.432429755173757,17.420129134765773,19.191147229533385,19.440708143235383,19.022674575305814,19.867080422308845,18.0076932998752,18.92226433213773,18.50347225059693
