1.061, 9321.803
1.257, 10354.381
1.593, 9805.602
1.885, 9993.431
2.184, 9889.684
2.557, 9787.014
2.994, 9787.014
3.418, 9386.883
4.017, 8303.630
5.016, 7583.383
6.265, 6068.415
7.937, 4266.662
9.984, 2479.782
12.559, 934.658
14.086, 436.570
15.799, 202.974
18.235, 83.939
19.873, 48.785
24.998, 14.108
31.445, 5.619
39.840, 2.631
50.114, 1.533
63.039, 0.927
79.296, 0.613
99.552, 0.423
125.471, 0.314
